filename,field,question,regex_answer,qa_answer,qa_score,agree,chosen_answer,chosen_source,service_type,current_charges,null_file
100200550.html,occupation,Яка посада військовослужбовця?,, старший солдат,0.987557053565979,False, старший солдат,qa,Mobilisation,,
100200550.html,military_rank,Яке звання військовослужбовця?,солдат, старший солдат,0.983164370059967,False,солдат,regex,Mobilisation,,
100200550.html,offense_duration,Як довго тривав злочин?,,,0.4568141996860504,False,,,Mobilisation,,
100200550.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.6044328212738037,False, 2465,qa,Mobilisation,,
100200550.html,court_name,Як називається суд?,Надіслано судом: 07, Васильківський міськрайонний суд Київської області,0.5998234748840332,False,Надіслано судом: 07,regex,Mobilisation,,
107467304.html,offense_date,"Якого дня, місяця та року відбувся злочин?",01.01.2019, 22.10.2022;,0.21997784078121185,False,01.01.2019,regex,Mobilisation,,
107467304.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_1,0.7077022194862366,True,військової частини НОМЕР_1,regex,Mobilisation,,
107467304.html,occupation,Яка посада військовослужбовця?,, рядовий,0.6566872000694275,False, рядовий,qa,Mobilisation,,
107467304.html,military_rank,Яке звання військовослужбовця?,рядовий, рядовий,0.9404991269111633,True,рядовий,regex,Mobilisation,,
107467304.html,offense_duration,Як довго тривав злочин?,,,0.3900102376937866,False,,,Mobilisation,,
107467304.html,fine_amount,Скільки гривень штрафу накладено?,,,0.31625479459762573,False,,,Mobilisation,,
107467304.html,court_name,Як називається суд?,Надіслано судом: 23, Бердичівського міськрайонного суду Житомирської області,0.4423295855522156,False,Надіслано судом: 23,regex,Mobilisation,,
106347122.html,offense_date,"Якого дня, місяця та року відбувся злочин?",19 вересня 2022 року, 12.07.2022р.,0.07123368233442307,False,19 вересня 2022 року,regex,N/A,,
106347122.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, 33 запасної роти військової частини НОМЕР_1,0.44367605447769165,True,військової частини НОМЕР_1,regex,N/A,,
106347122.html,occupation,Яка посада військовослужбовця?,, сержанта резерву,0.7775493860244751,False, сержанта резерву,qa,N/A,,
106347122.html,military_rank,Яке звання військовослужбовця?,лейтенант, сержанта резерву,0.8098465204238892,False,лейтенант,regex,N/A,,
106347122.html,offense_duration,Як довго тривав злочин?,,,0.5294745564460754,False,,,N/A,,
106347122.html,fine_amount,Скільки гривень штрафу накладено?,,,0.44028031826019287,False,,,N/A,,
106347122.html,court_name,Як називається суд?,Надіслано судом: 21, Біляївського районного суду Одеської області,0.45036569237709045,False,Надіслано судом: 21,regex,N/A,,
108177225.html,offense_date,"Якого дня, місяця та року відбувся злочин?",29 грудня 2022 року, 29 грудня,0.4737398326396942,False,29 грудня 2022 року,regex,Mobilisation,,
108177225.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_1, НОМЕР_1,0.5661066174507141,True,Військової частини НОМЕР_1,regex,Mobilisation,,
